InstrID,CountryCode,Identifier,Name,Exchange,Sector,SPDRIndx,MktCapType,FS_AsOfDate,FS_BVPS,FS_EPS,FS_DivRate,FS_GrowthGrade,FS_GrowthGradeYOY,Ratio_PE,Ratio_Beta,Ratio_PEG,Ratio_PEGY,Ratio_Current,Ratio_Quick,Ratio_DebtToFCF,Ratio_ROIC,Eval_ValuePrice_M,Eval_IRT_M,Eval_GrahamNumber,MktPrice_Date,MktPrice_Close,MktPrice_Change,MktPrice_Volume,MktPrice_VolumeAvg,MktPrice_52Wk_Lo,MktPrice_52Wk_Hi,MA10,MA10_ChangePcnt,MA30,MA30_ChangePcnt,MA50,MA50_ChangePcnt,MA150,MA150_ChangePcnt,MA200,MA200_ChangePcnt,RSI,RSI_ChangePcnt,SlowStoch_K,SlowStoch_D,SlowStoch_ChangePcnt,MACD,MACD_ChangePcnt,Jan_07_MktPrice_Close,Jan_07_MktPrice_Volume,Jan_14_MktPrice_Close,Jan_14_MktPrice_Volume
2539,US,VSAT,ViaSat Inc.,NASDAQ,Technology,,Mid,9/30/2015,21.39,0.61,NULL,42.2863,20.6688,100.0164,0.96,-1,-1,2.0456,1.4004,-12.2728,0.0358,4.538,39.5034,17.1341,12/31/2015,61.01,-0.41,200000,176863,56.01,70.3,60.63,0.0003,60.97,-0.0001,62.5,-0.0016,62.37,-0.0002,62.12,-0.0001,50.91,-0.083,0.7532,0.7378,-0.10615,0.278,-0.2498,56.93,287600,61.11,223800
2428,US,VSEC,VSE Corp.,NASDAQ,Services,,Small,9/30/2015,37.75,3.97,0.44,40.2393,42.6132,15.6625,1.76,7.6777,5.6955,1.3985,0.7027,5.475,0.0667,33.5268,9.8044,58.0691,12/31/2015,62.18,0.09,39300,13107,37.08,83.2,60.41,0.003,60.25,0.0044,58.05,0.0066,51.08,0,56.59,-0.0017,68.68,0.0093,0.825,0.5699,0.12855,0.2319,0.3364,57.12,17000,57,12500
3280,US,VSH,Vishay Intertechnology Inc.,NYSE,Technology,,Mid,10/31/2015,12.18,0.39,0.24,6.6667,8.4829,30.8974,1.33,-1,-1,4.2178,1.9301,3.084,0.0582,1.6492,28.0048,10.3383,12/31/2015,12.05,-0.14,1263300,1128117,9.4,14.58,11.85,0.0008,11.82,0.002,11.53,0.0022,11.16,-0.0006,11.68,-0.0008,56.75,-0.1085,0.8704,0.8619,-0.02629,0.0478,-0.2451,10.8,2449100,10.6,2577400
52007,US,VSI,"Vitamin Shoppe, Inc.",NYSE,Services,,Mid,9/30/2015,19.49,1.98,NULL,83.6068,62.3045,16.3283,0.58,0.8152,0.8152,2.0344,0.2474,0,0.1121,24.2678,9.2226,29.4666,12/31/2015,32.7,-0.24,198100,375927,28.19,47.19,33.14,-0.0008,31.85,0.0047,31.3,-0.0008,34.45,-0.0014,36.01,-0.0011,46.6,-0.0884,0.4691,0.6266,-0.11007,-0.1601,-0.5158,32.57,312900,30.27,502300
241095,US,VSTO,Vista Outdoor Inc.,NYSE,Consumer Goods,,Mid,10/31/2015,14.44,1.13,NULL,40.391,33.6474,39.3894,NULL,6.75,0,3.459,2.1954,6.0698,0.0508,43.5356,11.852,19.1608,12/31/2015,44.51,-0.55,195600,370490,39.3,48.28,44.62,0.0033,43.74,0.0008,43.95,0.0008,44.94,-0.0002,44.74,0.0002,52.45,-0.1431,0.6752,0.7348,0.014,0.1018,-0.4844,47.75,565500,45.95,357900
210186,US,VTKLY,Vtech Holdings Ltd.,OTC Markets,Utilities,,Mid,3/31/2015,2.04,0.78,0.78,25.7468,37.0085,13.2308,0.46,-1,-1,2.3098,2.2355,0,0.3549,3.2727,10.9469,5.9835,12/31/2015,10.32,0.21,900,14123,9.74,14.86,10.07,0.0037,10.51,-0.0027,11.08,-0.0031,11.96,-0.0015,12.46,-0.0017,59.38,0.3071,0.697,0.4688,0.30096,0.1011,0.1807,10.01,3800,9.77,6800
3056,US,VTR,"Ventas, Inc.",NYSE,Financial,XLF,Large,9/30/2015,28.64,1.23,2.92,46.547,38.9476,45.878,-0.08,17.7135,5.9121,0.2824,0.6777,-61.5768,0.0446,10.2985,18.792,28.1534,12/31/2015,56.43,-0.2,2044600,2553740,49.77,80.75,55.36,0.0013,54.05,0.0039,53.68,-0.0005,58.55,-0.0011,61.7,-0.0012,70.27,-0.0611,0.9075,0.8968,-0.03149,0.16,-0.1704,56.21,2569900,54.64,2766000
233844,US,VTTI,VTTI Energy Partners LP,NYSE,Utilities,,Mid,12/31/2014,7.37,1.07,1.17,0,0,19.3738,NULL,1.36,0,1.7962,1.6339,44.1308,0.0562,8.4648,12.3855,13.3204,12/31/2015,20.73,0.45,33100,77807,17.29,23.5,19.52,0.0131,19.16,0.0028,19.53,0.0003,21.69,-0.0016,22.52,-0.0007,68.93,0.0684,0.8554,0.8171,0.06972,0.3095,-0.011,19.24,216300,17.22,67000
3830,US,VVC,Vectren Corporation,NYSE,Utilities,,Mid,9/30/2015,19.14,2.28,1.6,34.4551,26.4263,18.6053,0.95,1.4192,1.1022,0.9,0.5863,38.0675,0.0665,12.3204,13.6281,31.335,12/31/2015,42.42,-1.04,311100,367973,41.01,48.87,42.51,0.0009,41.94,0.0013,42.84,-0.0017,41.6,0,42.05,-0.0003,50.27,-0.3184,0.8379,0.9298,-0.12069,0.1713,-0.4252,42.03,246200,41.93,453300
3285,US,VVI,Viad Corp,NYSE,Services,,Mid,9/30/2015,17.58,1.08,0.4,26.1581,22.4915,26.1389,0.52,0.2095,0.2071,1.2166,0.9249,3.3937,0.1294,9.9863,14.3449,20.6687,12/31/2015,28.23,-0.47,108600,60940,25.36,32.25,29.17,-0.0064,30.28,-0.0028,30.61,-0.0017,28.8,0.0003,28.41,0.0001,16.84,-0.2238,0.1228,0.2111,-0.39286,-0.1145,-0.5985,28.44,248000,28.25,66500
232467,US,VWR,VWR Corporation,NASDAQ,,,Mid,9/30/2015,7.6,1.14,NULL,43.9786,28.8611,24.8333,NULL,1.19,0,1.5298,0.9714,12.3576,0.0684,51.3705,8.802,13.9621,12/31/2015,28.31,0.01,689300,469953,24.07,28.28,27.44,0.007,26.7,0.0029,26.79,0.0012,26.37,0.0003,26.44,0.0007,78.79,0.0014,0.944,0.9513,-0.00995,0.2007,-0.0879,26.13,783700,25.56,323700
1542,US,VZ,Verizon Communications Inc.,NYSE,Technology,XLK,Large,9/30/2015,3.99,2.49,2.26,9.5224,14.7853,18.3414,0.69,-1,-1,1.0556,0.8762,8.0284,0.1044,12.0879,13.3784,14.9512,12/31/2015,46.22,-0.55,11394800,12430950,44.74,50.52,46.45,-0.0006,45.75,0.0008,45.76,0.0004,46.05,-0.0005,46.92,-0.0004,48.48,-0.175,0.8052,0.8593,-0.08836,0.0151,-0.8546,45.27,19093800,44.87,18386200
135,US,WAB,Westinghouse Air Brake Technologies Corporation,NYSE,Services,,Large,9/30/2015,18.58,4,0.32,99.2778,73.2479,17.5625,-5.11,0.5792,0.5706,2.2169,1.4903,1.0602,0.1612,141.7966,7.5741,40.8925,12/31/2015,71.12,-0.07,838300,1203050,69.21,98.61,71.77,0,74.46,-0.0021,76.72,-0.0047,89.21,-0.0022,91.3,-0.0014,39.74,-0.0108,0.5609,0.5984,-0.06945,0.2987,-0.2416,64.3,1911900,63.36,1490600
1864,US,WABC,Westamerica Bancorp.,NASDAQ,Financial,,Mid,9/30/2015,20.72,2.31,1.56,0,0,20.2381,0.94,-1,-1,NULL,NULL,254.962,0.1003,8.6364,18.6928,32.8165,12/31/2015,46.75,-1.18,173800,212000,40.68,51.79,47.03,0,47.41,-0.0006,47,0.0013,47.27,0.0001,46.48,0.0003,45.3,-0.2558,0.824,0.7993,-0.10394,0.1559,-0.463,44.41,414200,42.34,182900
2284,US,WACLY,Wacoal Holdings Corp.,OTC Markets,Basic Materials,,Mid,9/30/2015,65,2.76,1.28,26.5994,13.5235,21.6522,0.41,-1,-1,2.8414,1.6062,0.0036,0.0359,3.9414,19.5189,63.5335,12/31/2015,59.76,-0.64,800,950,48.01,1515,59.04,0.0011,60.5,-0.0009,60.89,-0.0005,171.12,0,256.85,0,53.93,-0.1872,0.8586,0.4995,0.16638,0.294,-0.0464,59.7,1000,58.76,600
173336,US,WAFD,Washington Federal Inc.,NASDAQ,Financial,,Mid,9/30/2015,21.08,1.67,0.52,11.9669,21.8451,14.2695,0.99,1.0185,0.8814,NULL,NULL,190.0283,0.0617,14.6818,9.0697,28.1439,12/31/2015,23.83,-0.4,765600,777083,20.09,25.98,24.07,-0.0013,24.79,-0.0021,24.96,0.0001,23.7,0.0005,23.25,0.0004,36.48,-0.2318,0.503,0.4884,-0.14795,0.0609,-0.4256,22.37,826100,21.65,845800
184167,US,WAGE,"WageWorks, Inc.",NYSE,Services,,Mid,9/30/2015,7.52,0.54,NULL,51.2361,45.2489,84.0185,0.86,3.6818,3.6818,1.1423,1.1094,2.3944,0.0624,139.3763,10.8083,9.5587,12/31/2015,45.37,0.8,349300,203190,41.79,60.49,44.15,0.0038,43.29,0.002,44.34,-0.0013,44.74,0.0004,45.96,-0.0011,69.02,0.1317,0.8666,0.853,0.04821,0.2497,0.0752,41.17,203300,41.31,198000
1036,US,WAL,Western Alliance Bancorporation,NYSE,Financial,,Mid,9/30/2015,9.72,1.9,NULL,66.375,49.6058,18.8737,1.58,0.3055,0.3055,NULL,NULL,1.6935,0.1386,24.8468,10.1199,20.3846,12/31/2015,35.86,-0.27,1009900,615947,25.14,38.37,36.13,-0.0029,37.17,-0.0018,37.01,0.0006,34.14,0.0009,33.26,0.0009,40.05,-0.0878,0.5327,0.4759,-0.08676,0.0447,-0.4942,33.66,964600,33.01,1452500
6909,US,WASH,Washington Trust Bancorp Inc.,NASDAQ,Financial,,Mid,9/30/2015,20.81,2.58,1.36,17.2575,39.109,15.3178,0.91,1.1747,0.9295,NULL,NULL,-6714,0.0783,19.3757,10.0972,34.7566,12/31/2015,39.52,-0.93,49300,31597,35.88,41.45,38.66,0.0005,39.43,-0.0007,39.62,0,39.33,0.0003,38.9,0.0002,57.19,-0.2196,0.8426,0.6104,0.08063,0.3057,-0.0698,37.73,30900,36.3,54300
1456,US,WAT,Waters Corporation,NYSE,Technology,XLV,Large,10/31/2015,22.15,5.61,NULL,61.4263,62.2041,23.9893,0.5,4.0183,4.0183,4.9067,1.4715,3.5926,0.1413,81.8424,11.9408,52.8761,12/31/2015,134.58,-1.06,318700,478703,112.53,136.36,133.25,0.0006,132.11,0.0007,130.94,0.0019,128.37,0,128.03,0.0004,58.81,-0.1216,0.8304,0.8821,-0.07096,0.4027,-0.287,128.82,762900,127.03,454200
7564,US,WAYN,Wayne Savings Bancshares Inc.,NASDAQ,Financial,,Micro,9/30/2015,14.32,0.62,0.36,29.0321,17.4487,21.3065,0.45,0.7773,0.7069,NULL,NULL,6714,0.0638,2.1245,18.7974,14.1338,12/31/2015,13.21,0.65,300,1767,11.9,13.6,12.74,0.002,12.74,0.0017,12.56,0.0015,12.78,-0.0001,12.9,-0.0001,72.44,0.8724,0.2305,0.0742,0.5,0.0157,1.3278,12.75,1000,12.7,1400
239321,US,WBA,"Walgreens Boots Alliance, Inc.",NASDAQ,Healthcare,XLP,Large,8/31/2015,28.96,4,1.44,95.5096,48.3066,20.695,1.44,3.5743,2.7483,1.1872,0.5949,3.0172,0.1202,143.6591,8.364,51.0529,12/31/2015,85.16,-1.23,2504300,3954850,74.89,96.68,85.35,0.0005,83.98,0.0009,84.61,-0.0008,87.39,-0.0001,87.16,-0.0001,50.55,-0.1768,0.8461,0.8876,-0.04746,0.1459,-0.5635,81.17,11318800,81.87,5352900
227873,US,WBB,"Westbury Bancorp, Inc.",NASDAQ,Financial,,Micro,9/30/2015,17.79,0.85,NULL,21.5801,14.8494,21.1765,0.12,0.4235,0.4235,NULL,NULL,6714.3333,-0.0038,3.6382,14.174,18.4454,12/31/2015,18,-0.35,600,2637,16.25,18.35,17.99,0,17.91,0.0009,17.78,0.0007,17.55,0.0002,17.51,0.0002,51.38,-0.2267,0.3516,0.2893,-0.02504,0.0111,-0.4089,18.03,1300,18.24,7800
